Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXL.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,LABB.MX,LIVEPOLC-1.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,TLEVISACPO.MX,WALMEX.MX
2020-03-05,96.88545227050781,12.682384490966797,43.220001220703125,14.825950622558594,290.5790710449219,24.347654342651367,29.412477493286133,36.1273193359375,6.260000228881836,30.06866455078125,1305.253662109375,159.10928344726562,200.20175170898438,55.16264343261719,20.790000915527344,97.14958190917969,41.31113815307617,176.76441955566406,34.01401138305664,17.336179733276367,85.55520629882812,58.92909240722656,109.62200927734375,37.266300201416016,193.08982849121094,184.77235412597656,35.186729431152344,55.724403381347656
2020-03-06,95.9050064086914,12.254329681396484,40.959999084472656,14.551734924316406,290.4480895996094,23.59455108642578,28.423824310302734,35.798343658447266,5.880000114440918,30.12678337097168,1302.5350341796875,157.13209533691406,194.63519287109375,51.477352142333984,19.799999237060547,93.36713409423828,40.58549880981445,172.3939971923828,33.15178680419922,17.083358764648438,85.73139953613281,59.00063705444336,105.30154418945312,34.410255432128906,190.3011474609375,177.78228759765625,33.690677642822266,55.75349044799805
2020-03-09,91.87732696533203,11.557494163513184,38.68000030517578,13.381747245788574,287.005615234375,22.440860748291016,25.61946678161621,34.369873046875,5.389999866485596,29.671491622924805,1311.175048828125,146.4551239013672,184.30654907226562,48.44355392456055,18.510000228881836,84.68119049072266,37.0922737121582,167.2627410888672,31.057804107666016,16.090139389038086,77.46980285644531,56.34479522705078,98.50983428955078,31.315441131591797,179.24630737304688,167.79916381835938,30.609994888305664,54.12451934814453
2020-03-10,95.75486755371094,11.846182823181152,38.93000030517578,13.774787902832031,291.76708984375,22.889516830444336,26.722196578979492,35.832969665527344,5.670000076293945,30.320526123046875,1300.152587890625,142.7172393798828,185.04629516601562,53.558231353759766,19.579999923706055,86.41290283203125,38.40011978149414,169.02574157714844,30.670679092407227,16.45130729675293,82.35627746582031,55.6920166015625,100.76805114746094,31.756254196166992,177.80697631835938,171.2989044189453,31.83045768737793,57.07218551635742
2020-03-11,94.22681427001953,11.009982109069824,37.209999084472656,14.012442588806152,284.15252685546875,21.583606719970703,26.57009506225586,34.77676773071289,5.650000095367432,29.506811141967773,1289.723388671875,132.56753540039062,179.31329345703125,50.33967971801758,18.8799991607666,82.05625915527344,37.96136474609375,171.32691955566406,29.87004280090332,15.449064254760742,80.14948272705078,55.11971664428711,95.12674713134766,29.956298828125,171.95970153808594,167.69595336914062,31.05290412902832,57.4212532043457
2020-03-12,92.0451431274414,10.05432415008545,32.5099983215332,12.897296905517578,266.52862548828125,21.0147705078125,26.68416976928711,32.802879333496094,5.230000019073486,28.693098068237305,1277.55419921875,134.16815185546875,153.4778289794922,47.62676239013672,17.6200008392334,77.84544372558594,37.17665481567383,162.92019653320312,29.122190475463867,15.322652816772461,73.65888977050781,53.680023193359375,84.79003143310547,28.624704360961914,159.73541259765625,160.7152557373047,26.72222900390625,53.91120147705078
2020-03-13,93.85584259033203,10.114051818847656,33.20000076293945,13.436588287353516,271.66424560546875,21.920101165771484,28.03406524658203,34.058204650878906,5.369999885559082,28.518733978271484,1325.6278076171875,148.49826049804688,157.3799591064453,48.42410659790039,19.06999969482422,82.92212677001953,36.45100784301758,159.932373046875,31.251367568969727,15.837321281433105,82.42120361328125,52.615901947021484,84.0656967163086,30.57158851623535,155.1575469970703,163.87722778320312,27.785213470458984,54.63842010498047
2020-03-17,92.99907684326172,10.741203308105469,23.0,13.948460578918457,243.3107452392578,19.65277862548828,29.90680694580078,34.51704406738281,5.070000171661377,29.81679916381836,1387.1458740234375,138.3485565185547,130.02801513671875,54.32640075683594,20.290000915527344,71.76618957519531,35.51442337036133,161.80673217773438,32.571102142333984,14.934395790100098,82.53246307373047,54.216556549072266,72.2121353149414,27.99104881286621,141.8937530517578,169.75076293945312,28.208438873291016,52.27253341674805
2020-03-18,89.872314453125,8.770157814025879,17.760000228881836,13.911898612976074,220.89732360839844,18.755464553833008,29.49803352355957,31.538902282714844,4.739999771118164,28.877153396606445,1384.8128662109375,134.5259246826172,115.37189483642578,53.169281005859375,18.770000457763672,66.82621765136719,34.501895904541016,168.45974731445312,30.00201416015625,14.934395790100098,74.4377670288086,53.00041580200195,67.99394226074219,23.27995491027832,167.07199096679688,151.18251037597656,27.01750373840332,53.21307373046875
2020-03-19,87.3550033569336,7.933956146240234,17.520000457763672,13.911898612976074,202.3941192626953,17.42551612854004,30.049400329589844,32.25746536254883,4.570000171661377,28.557479858398438,1387.3238525390625,136.2018585205078,106.29157257080078,53.29568862915039,18.229999542236328,64.07369995117188,35.79286575317383,171.4383087158203,30.318754196166992,16.415193557739258,71.35938262939453,58.562461853027344,64.01434326171875,24.409517288208008,158.19613647460938,146.52870178222656,26.92892074584961,51.79741287231445
